ID	longitude	latitude	nameTag	language	translation	translationCount	transliteration	transliterationCount	
960240508	77.5937145	13.0792585	Deccan Aviation						
960240551	77.5842414	13.0874059	Judicial Layout						
960240979	77.5934212	13.079264	Deccan Aviation						
960318286	77.7194164	12.9841327	Basweshwara Nandeswara Temple						
961374022	77.6648221	12.9682545	Jagadish Nagar						
961408454	77.371844	12.9309472	Bande Inorapalya						
961408486	77.3727675	12.9371095	Madapatna						
962904402	77.7183953	12.9846765	SM English School						
963291957	77.7176639	12.9911799	Krishna Bakery						
964496319	77.7178948	12.9920471	Saipriya Bakery						
965799705	77.7136288	12.9568303	Karunashraya						
966862788	77.5758665	13.0335524	Sanjaynagar Police station						
966863252	77.5768446	13.0322714	RMV Hospital						
968689037	77.7054125	12.9941265	Visitor Parking						
968689040	77.706022	12.9934476	Visitors 2-Wheeler Parking						
968689044	77.7060434	12.9936593	Visitors Parking						
971918911	77.3773126	12.7634312	Heggada gere						
971918920	77.3755696	12.7567819	Puncture Repair						
971919076	77.3821833	12.919341	Muddana Palya						
973472346	77.717934	12.989865	SNR Pharmacy						
973472348	77.717972	12.9897446	New Shanthi Bakery						
974941186	77.7152709	12.9920556	Hoodi						
974964016	77.6187777	13.0712172	Railway Gate						
975680681	77.7112689	12.9559302	Yashomathi Hospitals						
978238266	77.7169231	12.9820997	Anjaneya Swamy Temple						
980038314	77.718421	12.9855008	Aruna Medicals						
980039857	77.7174863	12.9666777	HP						
981899414	77.7186169	12.9838469	Government Primary School						
981991347	77.7210086	12.9910736	Punjab National Bank						
982611080	77.709673	12.9787777	Advaith Hyundai Service						
983351449	77.6988783	12.9950857	Mahadevappura Post Office						
983942385	77.7014635	12.9622669	Cafe Coffee Day						
983942391	77.68645	12.931753	Eden Dhaba						
984083687	77.7081248	12.9826662	Shell						
984084389	77.7087938	12.9818105	Premier Inn						
984085030	77.7169234	12.9669873	TATA Motors						
984085523	77.716373	12.964601	Calcutta Victoria Chat House						
984206633	77.691059	12.955353	Indian Oil						
984208326	77.6998051	12.9497553	Mast Kalandar						
984221357	77.710285	12.976948	Maple						
984957856	77.7131154	12.9775429	Radha Hometel						
985254852	77.677251	12.984052	Saraswati Vidya Mandir						
985256294	77.665406	12.984841	Bhuvaneshwari/Shiva Temple						
985256296	77.6687185	12.9858685	Dominos Pizza						
985256304	77.6686567	12.9858451	Cafe Coffee Day						
986269817	77.762046	12.9663991	Immadahalli						
986732874	77.679021	12.985118	Mother Montessori House of Children Pre-school						
986744078	77.678774	12.972735	Heritage Fresh						
986744079	77.678189	12.973597	Ruchi Restaurant						
986744080	77.679729	12.977267	SCT College						
986744081	77.680174	12.981538	State Bank of India						
987399155	77.729419	12.977445	Schneider Electric India Pvt. Ltd.						
988708088	77.7171703	13.0077838	Sunnyvale Apartment						
988724781	77.723106	12.9899507	Hotel Zuri						
988724809	77.7204067	12.9918744	Furniture Palace						
988724816	77.7204816	12.9918361	Srinidhi Sagar						
988724833	77.7207261	12.9916553	Chillys						
989770912	77.75306	12.969886	Govt School						
989770965	77.7486636	12.9652978	Looking Good Furniture						
989770985	77.749515	12.969159	Jamma Masjid						
991443317	77.7158094	12.9918202	Puncture Shop						
992414866	77.5835292	12.9328809	Web Nirnaya Laptop Service Station						
994628616	77.5391649	12.993281	Bhutan Board Furniture						
996176391	77.7125997	12.989294	Bhagini Restaurant						
997417046	77.540616	12.9972009	Pizza Hut						
997846952	77.7150201	12.9564326	Kundalahalli Gate						
1000885798	77.7104167	12.9781925	Graphite India						
1001584630	77.713614	12.9603411	Apollo Pharmacy						
1001586416	77.7134871	12.9643812	Ragam Supermarket						
1001735585	77.44484	13.0888332	Golden Palms Hotel & Spa						
1003719471	77.7212174	12.9910857	Inscape Designer Furniture						
1005525039	77.604525	12.980445	The Infantry Hotel						
1005544881	77.6011944	12.9815051	Medinova Hospital						
1006462322	77.576491	12.980921	Hotel Maurya						
1006462329	77.577955	12.984036	Hotel Raceview						
1006462338	77.5799876	12.985179	Mallige Medical Centre						
1006492442	77.5719932	12.9900146	Rajiv Gandhi Statue						
1006492448	77.572253	12.989096	Hotel Swathi						
1006511982	77.576083	12.981747	Hotel Kanishka						
1007655139	77.55459	12.9567265	Valmiki Nagar						
1010036512	77.7149789	12.9919078	Hoodi Circle Bus Stop						
1015924225	77.5866159	12.9279136	Vijaya Pre-University College						
1015924244	77.5865932	12.9273921	Geeta HPS						
1015924248	77.5925109	12.9217736	Holy Saint English School						
1015924261	77.5846934	12.923826	Holy Christ English School						
1015924266	77.5874849	12.9340338	Saraswati Vidya Mandir						
1015924279	77.5846782	12.9240904	MES High School						
1015924283	77.5940984	12.9251446	Sudarshan Vidya Mandir						
1015924294	77.5816474	12.9229013	Good Shepard School						
1015924304	77.5833568	12.9268857	RV Dental College						
1015924308	77.5778773	12.9271452	Nehru Smaraka Vidya Kendra						
1015924313	77.5841184	12.9387689	Community English High School						
1015924320	77.5811264	12.9366001	Vijaya High School						
1018894416	77.5808383	12.9355883	City Central Library						
1022683905	77.7080931	12.985515	Citi Bank ATM						
1022683909	77.7081208	12.985436	ING Vysya ATM						
1024500710	77.7026457	12.9494661	Dr. Shyamala Reddy Dental College						
1024500713	77.7017123	12.9651077	Malgudi						
1024500714	77.7017981	12.9647261	Auto Sound						
1024506179	77.6954828	12.9773708	Lumiere Restaurant						
1024506182	77.6954241	12.9775851	Jalsa						
1024506184	77.6937246	12.9805079	Mayuri Garden						
1024630290	77.7125459	12.989268	Bhagini Bar						
1024942706	77.5376255	12.9948042	Basaveshwara Nagar Water Tank						
1024942708	77.5518787	12.9842977	Water Tank						
1024942713	77.5374377	12.9915949	Central Bank of India						
1024942731	77.5376737	12.9898333	Bank of India						
1024942734	77.5495613	12.9841827	National Public School						
1024942747	77.5401339	12.9958306	Axis Bank						
1025035312	77.5460529	12.9978673	Modi Eye Hospital						
1026441558	77.5444168	13.0120006	MahaLakshmi Layout CorporationSwimming Pool						
1026441566	77.579248	12.9850452	Nalapad's Hotel Bangalore International						
1026447589	77.580868	12.9848493	37th Crescent Hotel						
1026508950	77.5743475	12.9879201	Seshadripuram Police Station						
1027491008	77.551192	13.0078297	Rajaji Nagar Water Tank						
1027491010	77.5507951	13.0084778	Rajaji Nagar Water Tank						
1032697374	77.7116566	12.9890678	Ankur Family Restaurant						
1036698400	77.5802082	12.9805443	Fire Station						
1036698401	77.5409326	12.9995896	Shankar Math						
1038847086	77.7014273	12.9589311	Anjaneya Temple						
1039134543	77.6141733	13.1990567	Navarathna Agrahara						
1039144107	77.6014203	13.1626251	Narayanapura						
1041134302	77.7080029	12.9832119	Blue Dart-DHL						
1042092403	77.6060028	13.1355	Yelahanka Air Force Station						
1042139286	77.5579458	12.9239208	Water Tank						
1042139290	77.5584018	12.9241038	Water Tank						
1042426459	77.7314793	12.9565291	Shell						
1042861012	77.5801277	12.98642	Indian Oil						
1042861018	77.5875117	12.9845859	Hotel Samrat						
1044323510	77.5701982	12.9727609	Sudha Lodge						
1044325327	77.5705791	12.9717886	Radha Krishna Delux Lodge						
1047203497	77.6134783	12.9829335	AGIS						
1047203498	77.6144761	12.9828236	Ajantha Theatre						
1047248383	77.7091042	12.9570571	Spice Garden						
1050560045	77.6892528	12.9983601	Shell Petrol Bunk						
1050561825	77.640007	12.9758929	Water Tank - Indira Nagar						
1053320347	77.5758147	12.9753224	Ganesh Temple						
1054665084	77.4973099	13.0489425	Widia School						
1054687321	77.5164714	12.9589782	Nagarabhavi Village						
1054687502	77.5125971	12.9607754	Nagarabhavi Circle						
1054687629	77.5160384	12.9568979	Nagarabhavi Village						
1054687777	77.5091856	12.9582987	Nrupatunga Nagar						
1054687798	77.5204655	12.9521645	Nagarabhavi 1st Stage 3rd Block						
1054687802	77.5207048	12.9523278	Nagarabhavi 1st Stage 3rd Block						
1055833855	77.6764405	12.9280251	Banyan Tree						
1055836023	77.6308081	12.9161353	Spatica Hospital						
1058168416	77.6782107	12.930953	Mosque						
1058168424	77.7138466	12.9625984	Water Tower						
1058171422	77.5740606	12.9447608	Basawanagudi Post Office						
1058729953	77.7018369	12.9656103	Infusion Restaurant						
1058729963	77.701834	12.9655763	Reliance Fresh						
1058729966	77.7018148	12.9654258	Chilly Pepper Restaurant						
1060580204	77.5928253	13.006983	J C Nagar Post Office						
1060580206	77.569887	12.9677686	Super talkies						
1061343614	77.6054478	12.9657768	Richmond Town Mosque						
1061343639	77.5952983	12.9663885	Indian Oil						
1065137172	77.6098091	12.9698334	Inox Cinema						
1065137173	77.6063205	12.9684968	Alcohol Shop						
1065137176	77.6070169	12.9649325	Hotel Toms						
1065137180	77.6096029	12.9745381	Ullas Refreshment						
1066041424	77.7314095	12.963367	The Dunmore House Preschool						
1066041440	77.7328021	12.962748	Bright Beginnings Preschool						
1067181192	77.6039082	13.0038992	Devine Hospital						
1067181200	77.6037741	13.0044271	Vijay Medicals						
1067189842	77.6034764	13.0030425	Chinnappa Garden						
1067190323	77.5998679	13.0044663	Marappa Garden 						
1067192719	77.5989568	12.9994929	ICICI Bank ATM						
1067205123	77.5992036	13.001892	Airtel Office						
1067206582	77.5993592	13.0015628	Elements						
1067214962	77.597031	12.9996131	Jayamahal Shani Mandir						
1067769814	77.6018167	12.9612683	Old Jaaga Space						
1067769835	77.6015917	12.96224	TV9						
1067789491	77.5957005	12.9670959	ITC Royal Gardenia Hotel						
1067841642	77.6072004	12.9718273	HP						
1067841648	77.6073158	12.9717865	ICICI						
1067841650	77.6067921	12.9714975	Brigade Road						
1067841657	77.6067047	12.9722812	Subway						
1067841663	77.6068894	12.97241	American Express						
1069245424	77.7085829	13.1991187	Kempegowda International Airport Bus Station						
1070254109	77.5998977	12.9276723	Sagar Hospital Parking						
1070254132	77.6404909	12.9238947	Bhagini Restaurant						
1070314236	77.5733051	12.9175634	BANASHANKARI TTMC						
1070361680	77.6160091	12.9293425	StJohns Hospital						
1070361737	77.6210445	12.9278893	Koramangala Water Tank						
1070361755	77.6125976	12.934729	Hungry Panda						
1076567658	77.6736268	12.9851864	New City Super Market						
1076571318	77.6737584	12.9851522	Trust						
1077045094	77.7085947	12.9577184	Adaa						
1078161780	77.6732164	12.9855001	Reddys						
1078161782	77.6730826	12.9856566	Smart Cars						
1078179963	77.6792837	12.9842035	Shaneeswara Temple						
1078183839	77.6791217	12.9854324	Bakers Park						
1078188306	77.6706603	12.9979379	Gokula Petrol / Gas Station						
1078201425	77.6571206	12.9812712	US Pizza						
1078209943	77.6688553	12.985926	Reliance Fresh						
1078209945	77.6636329	12.9852309	State Bank Of India						
1078209946	77.6689329	12.9859601	Nilgiris						
1078214686	77.6638974	12.994176	ICICI Bank						
1078214689	77.6584297	12.9913728	Big Bazaar						
1078235338	77.6716822	12.9851708	Cosmos						
1078253111	77.7404124	12.9570641	Ramagondanahalli						
1078316967	77.7476906	12.9625721	Neev School						
1078369536	77.6405632	12.9809837	Tangerine						
1078369539	77.6406008	12.980808	Dominos Pizza						
1078369543	77.640541	12.9800804	Kund						
1078399168	77.5706782	13.0291491	Cakes and Bakes						
1078399175	77.5707775	13.0301705	Paratha Shop						
1078399227	77.5704772	13.030228	Barista						
1080055848	77.5712219	12.9744446	Hotel Mahaveer						
1080056446	77.6022456	12.9470786	Masjid-e-Aala						
1080536956	77.7512687	12.9793265	Cafe Coffee Day						
1080728417	77.569009	12.9378636	N.R.Colony Bus Stop						
1080728432	77.5678863	12.9402442	APS Public School						
1080729956	77.5695112	12.9443745	Karanji Anjaneya Temple						
1081506759	77.7511427	12.979235	Chung WAH						
1083594059	77.7155363	12.9920261	Hoodi Circle						
1085530276	77.5616492	12.9645208	HOPCOMS MARKET						
1085546801	77.5624781	13.0158538	Gymkhana Gate						
1085556874	77.563423	13.0291034	National Institute of Advanced Studies - NIAS						
1085578877	77.573044	12.9443687	Canara Bank						
1085578881	77.713911	12.964726	Vara Siddhi Vinayaka Temple						
1085578886	77.7146809	12.9643162	More Convenience Store						
1085578890	77.5648659	12.9318576	Muneshwara Temple						
1085604375	77.5634128	13.0295503	NIAS						
1085786938	77.5069678	13.0548557	Triveni School						
1085786951	77.5861734	12.9452313	Lalbagh Nursing Home						
1085786958	77.5073111	13.0597051	Vijayashree International Public School						
1085786963	77.5502862	12.9095131	Bangalore International Public School						
1085786985	77.602921	12.9753094	Highgates Hotel						
1085799958	77.5858569	12.994062	ITC Windsor Hotel						
1087693755	77.677272	12.9322445	Hindus Burial Ground						
1087693773	77.5871122	12.9535491	Al Ameen Pre and Degree College						
1087693774	77.6982039	12.9563303	Tulasi Theatre						
1087693779	77.697705	12.9566074	Brand Factory						
1087823607	77.5842128	12.97447	Sir M Vishweshwariah (u/c)						
1087884426	77.620028	12.944337	Hotel Ganga Sagar						
1087901316	77.6595532	12.9920835	Shell						
1087901336	77.65649	12.983791	Ganesha Temple						
1088196546	77.6821375	12.9610144	Mosque						
1088522380	77.6177709	12.9349632	KHB Colony						
1091213717	77.716764	12.9670429	McDonald's						
1091213725	77.7146922	12.967383	Hotel Zaica						
1091242451	77.713452	12.9921909	TVS						
1091310741	77.6267552	12.9377655	Gangothri Restaurant						
1091310749	77.6272555	12.937286	Sapphire Toys						
1091310756	77.6251781	12.939862	Pizza Hut						
1091310761	77.6269262	12.9376227	Taco Bell						
1091310765	77.6278021	12.9365443	State Bank of India						
1091414246	77.6486258	12.9594188	Matthan						
1091835930	77.6175213	12.9339071	Cafe Coffee Day						
1091836227	77.6203135	12.9338443	Barista						
1093355127	77.7174802	12.9717291	The Mark Boulevard						
1093355132	77.7271382	12.9799414	The Raymond Shop						
1093355134	77.7177482	12.9724169	Clarion						
1093355140	77.7271406	12.9800101	Beijing Bites						
1093355147	77.7250546	12.9781581	Jetking Computer Hardware and Networking						
1093355149	77.717814	12.9723494	Clarion						
1093355151	77.7175512	12.9717256	The Mark Boulevard						
1093355153	77.7271089	12.9797287	Dr. Batra Clinic						
1093360265	77.7220984	12.9768556	EPIP  Bus Stop						
1094054658	77.7205954	12.9914521	Bajaj Motorcycle Showroom						
1096305524	77.7293242	12.9840811	Axis Bank						
1096656632	77.561861	13.0363803	Nethaji Circle						
1096662820	77.5549865	13.0361304	SBM Colony						
1096956274	77.5543874	13.0129039	Government Soap Factory						
1097028711	77.5358458	13.0114489	Nandini Layout						
1097028780	77.5530305	13.0220486	Yeshwantpur Railway Station Bus Stop						
1097756160	77.7034566	12.9928713	Capgemini						
1097856034	77.6086314	12.9704505	The Grand Magrath Hotel						
1097927623	77.5939566	13.0592352	Green Country Public School						
1097945187	77.5295466	12.9558128	Water Tower						
1098024028	77.7193472	12.9772779	I Gate ITPL Road						
1099038300	77.6176267	12.9015883	Vakil Marina Layout						
1099365961	77.636139	13.1599714	SVCE						
1099768814	77.757102	12.9823448	Whitefield Global School						
1101095235	77.6202857	13.1246098	Bridavan College of Engineering						
1101598769	77.5754392	12.9809052	Axis Bank						
1101607728	77.5788885	12.9856254	Hotel Janardhan						
1101617173	77.5789046	12.9910826	Gandhi Nagar High School						
1101622501	77.5817424	12.9988604	Government Maternity Hospital						
1101832740	77.5837111	13.0073436	Nova Hospital						
1101839426	77.5965053	12.9455764	Shanti Church						
1102896893	77.5018178	12.7967728	Gandhinagar						
1102897690	77.4892865	12.7944447	NOWKAL PALYA						
1103158088	77.7591006	13.037908	Safal Daily Fresh						
1103184464	77.7468592	12.9379903	Varthur Police Station						
1104241017	77.7564837	12.9919193	Prajwal School						
1104243942	77.752414	12.9837801	Hope Farm						
1104250496	77.7621728	13.0178688	Shell Petrol Bank						
1104250519	77.7618369	13.017531	Shell						
1104408041	77.7027197	12.9930001	Dominos						
1105755556	77.646861	13.204628	Club Cabana						
1107350598	77.7178239	12.9910481	Sancheswar Clinic						
1107491516	77.6013225	13.1234396	Ryan International School						
1107936763	77.5413652	12.9681074	Sri Ganesha Temple						
1107942103	77.5433246	12.9690223	Sri Mariamma Temple						
1107947488	77.5436196	12.9694039	Rama Mandira						
1107947494	77.5441469	12.9697541	Government School						
1107984443	77.5427653	12.9672449	Vikas Medicals						
1107986012	77.5428833	12.9670358	Medplus						
1107989981	77.5426111	12.9672919	SLV Fast Food						
1107989988	77.5388651	12.9724264	Durga Chats						
1107995720	77.5418869	12.9673704	Bansuri Sweets						
1107995725	77.541844	12.9672031	Paratha Point						
1107995731	77.5414256	12.9676161	LJB Iyengar's Bakery						
1107995737	77.5421438	12.9673021	Nature Fresh						
1107998731	77.5433138	12.9670358	Shakthi Ganapathi Temple						
1107998748	77.5417077	12.9673129	Mamatha Departmental Store						
1108003748	77.5417627	12.9655564	The New Cambridge High School						
1108008962	77.5450862	12.9677004	Pipeline RPC layout						
1108014134	77.54325	12.9681189	Soujanya Clinic						
1108016253	77.5414081	12.9676683	Auto Rickshaw stand						
1108016257	77.5427777	12.967339	CYCD						
1108040901	77.5429313	12.9672915	Kanva Diagnostics Collection Centre						
1108046797	77.5428831	12.9671974	Vodafone						
1108055614	77.5425508	12.9673076	Seetha General Store						
1110308998	77.4704985	12.9043614	Nice Road Junction						
1110309093	77.4734759	12.906839	BMTC Depot-12 Gate						
1110309118	77.4842292	12.9104347	Kengeri Police Station						
1110309129	77.4706865	12.9045073	Nice Road Junction						
1110586299	77.8313764	12.9854609	Devangonthi						
1110586659	77.847301	12.9580364	Handaenahalli						
1111387595	77.5613188	12.9823553	SJR College for Women						
1111390472	77.5617921	12.9829334	Sujatha Theater						
1111557414	77.556856	12.9846192	MEI POLYTECHNIC COLLEGE						
1113175308	77.54693	12.9972505	HP						
1115282604	77.6907171	12.9973243	MAHADEVAPURA						
1116410495	77.7165429	12.9964291	Temple						
1116412113	77.7179683	12.9661422	Andhra Bank ATM						
1116412178	77.5457901	12.9916942	Indian Oil						
1116484556	77.5792692	12.9853569	Kabab Studio						
1116484557	77.5792466	12.9853129	Goldfinch Hotel						
1118254826	77.5600219	12.9881763	Suguna Hospital						
1118255762	77.554298	12.9945063	Rajaji Nagar Police Station						
1118256251	77.5542437	12.993913	Rajaji Nagar RTO						
1118258254	77.553488	13.0065857	St. Theresa Hospital						
1118656365	77.6804209	12.8348788	Vimalaya Hospital						
1121253486	77.5856742	12.9834716	Nike Showroom						
1121420612	77.5932147	12.9578638	Foody's						
1122182120	77.6106973	12.9368344	Star Bazzar						
1123348991	77.7163915	12.9592574	HDFC Bank Parking						
1124720372	77.5995714	12.9490525	Cafe Coffee Day						
1126189761	77.745497	12.969133	Delhi Public School						
1127347248	77.7192935	12.9771025	I Gate ITPL Road						
1129098580	77.6077507	12.9671195	Olive Beach						
1129351195	77.6698315	12.9968216	HP						
1129381521	77.6666656	12.9942607	Pai Layout						
1131031327	77.7076504	12.9928814	Bhoruka Steel Limited Bus Stop						
1132393266	77.7208125	12.9916251	Red Apple Unisex Saloon						
1137521788	77.7104038	12.9454128	Vagdevi School Parking						
1138468595	77.644369	12.9783335	Goethe-Institut Max Müller Bhavan						
1138469390	77.6437281	12.9786715	Fabindia						
1147232581	77.7475972	12.9598295	5 Centrigrade						
1147232586	77.7481547	12.9595349	Adidas						
1147232591	77.7476967	12.9595457	Metro Shoes						
1147232594	77.7482732	12.9593998	Sisley Outlet Clothes						
1147232596	77.7476973	12.9594702	Reebok						
1147232598	77.7483032	12.9598156	Subway						
1147232605	77.7478958	12.9594754	Pantaloon Factory Outlet						
1147232606	77.7478941	12.9599378	Lee						
1147232608	77.7481385	12.9598156	MTR						
1147232614	77.7480636	12.9599834	Sony Center						
1147232621	77.7482882	12.9599543	Crossword						
1147232624	77.748795	12.9598097	Cream n Desserts						
1147232630	77.748238	12.9598101	McDonald's						
1147232632	77.7474647	12.9598302	Taj Express						
1147232633	77.7480604	12.9596189	Eye Sense						
1147232639	77.747547	12.9595457	Loot Mart						
1147232642	77.7480711	12.9595311	Liberty Silks						
1147232643	77.7476376	12.9599473	Diya						
1147232646	77.7482657	12.9595384	Espirit						
1147232651	77.7473381	12.9598316	Chettinadu Palate						
1147232653	77.7484054	12.9594016	Blackberrys						
1147232654	77.7473898	12.9595311	Affinity Salon						
1147232660	77.7485602	12.9598156	Rajdhani Snacklet						
1147232664	77.7485203	12.9595384	The Time Factory						
1147232667	77.7476967	12.9598375	Beijing Bites						
1147232669	77.7484903	12.9599543	Sportxs						
1147232674	77.7479363	12.9598229	Namma Sagar						
1147232676	77.7473085	12.9596115	KFC						
1147232679	77.7484572	12.9598068	Pizza Corner						
1147232681	77.7474184	12.959465	Calvin Klein Jeans						
1147232686	77.7477941	12.9599907	Access 2 Future						
1147232687	77.7475497	12.9594676	Nike Factory Store						
1147232688	77.7478764	12.9595384	BATA						
1147263595	77.7137721	12.9643168	Ganesha Temple Bus stop						
1147277937	77.747309	12.9594578	Pepe Jeans						
1147277938	77.7486165	12.9593994	Puma						
1147277940	77.7483908	12.9599518	The Book Shelf						
1147277942	77.7487089	12.9593944	Jute Cottage						
1147277944	77.748519	12.9593994	Mega Mart						
1147277947	77.748401	12.9595419	Rattrap						
1147277964	77.7474596	12.9597243	Favourite Shop						
1147281300	77.7477444	12.9597193	Sanskruti Silks						
1147281301	77.7477912	12.9594807	Rare						
1147281303	77.7478598	12.9597218	Peter England						
1147281304	77.7485167	12.9596342	Vivah						
1147281305	77.7475981	12.9597218	NEERU’s Fashion						
1147281306	77.7488011	12.9596107	Stanza						
1147281307	77.7479804	12.9595344	Soles						
1147282670	77.7486499	12.9599668	Archies Gallery						
1147294837	77.747947	12.9597243	Bulchee						
1147294839	77.7481599	12.9599793	WHIZZ						
1147294842	77.7472977	12.9595225	Levis						
1147294844	77.7482446	12.9599793	ONKYO						
1147294847	77.7482378	12.9594565	Tommy Hilfiger						
1147294849	77.7484523	12.9597243	Kalmane Koffee						
1147294852	77.7480573	12.9597318	Zaari						
1147294855	77.7483382	12.9594153	Benetton						
1147294863	77.7486524	12.9599243	Maheen						
1147294865	77.7481291	12.9598943	Toscano's						
1147294866	77.7478418	12.9598218	Madhuloka						
1147294867	77.7473237	12.9597243	Rockport						
1147294870	77.7481599	12.9597343	Van Heusen						
1147294877	77.748301	12.9597243	Alen Solly						
1148527639	77.7176606	12.9661205	Biba						
1148527640	77.7177297	12.9661326	Nine						
1148527641	77.7178534	12.9661762	Urban Yoga						
1148527642	77.7179341	12.9661868	Fashion @ Big Bazaar						
1148527643	77.7178237	12.9661735	Indigo Nation						
1148527644	77.7178959	12.9661841	Loot Mart						
1148527645	77.7177895	12.9661682	Turtle World						
1148527646	77.7179075	12.9661243	Pantaloons						
1148527648	77.7177538	12.9661629	Thomas Scott						
1148527649	77.7176784	12.9661553	Jashn						
1148527650	77.7177173	12.9661584	Jealous 21						
1148527651	77.717694	12.9661258	Lilliput						
1148858382	77.5665806	12.8986418	Kashinagara						
1150839598	77.6987449	12.9568252	Akshya Mallya Hospital						
1150839601	77.6992375	12.9569453	Puma						
1150839607	77.6989062	12.9569353	Happy Mart						
1150839610	77.6992056	12.9569463	Mega Mart						
1150839612	77.6987652	12.9569047	Woodland						
1150839615	77.6985725	12.9568312	Lulu Supermarket						
1150839622	77.6992246	12.9569514	Reebok						
1150839626	77.6987612	12.9569335	Lilliput						
1150839629	77.6989621	12.9569417	Lacoste Outlet						
1152801237	77.6649125	12.8452765	State Bank Of India						
1152805159	77.6573996	12.8503578	Annapurna						
1152805167	77.6551514	12.8502958	Balaji Medicals						
1152805170	77.6572789	12.8511373	Hot N Cool						
1156832793	77.681593	12.9252619	Cafe Coffee Day						
1156832807	77.6803833	12.9261691	Cafe Coffee Day						
1156832811	77.6803137	12.9263049	Dominos Pizza						
1156941131	77.6805202	12.9264201	McDonald's						
1157255508	77.6678521	13.2063198	Kannamangala Gate Yalahanka Road						
1158839740	77.7161206	12.9648577	STAMFORD RESIDENCY						
1160603218	77.7123285	12.9782994	Cafe Coffee Day						
1160646223	77.6128514	13.0376828	mahiti infotech						
1162930056	77.7119206	12.9782865	RMZ NXT Visitor's Parking						
1163058385	77.7184812	12.9771077	Cafe Coffee Day						
1166275817	77.7025779	12.9920182	Namdhari Fresh						
1166727531	77.6921799	12.9780536	car singh						
1166727536	77.6950926	12.97952	Bhagini Restaurant						
1166727538	77.693907	12.9790704	Axis bank ATM private to Ferns Icon						
1166727541	77.6952589	12.9793213	Traffic Jam restaurant						
1166727551	77.6946259	12.9788613	Pink restaurant						
1166727555	77.6953393	12.9790809	unknown bakery						
1168221740	77.7087772	12.9570622	Pizza Hut						
1169430891	77.682295	12.911808	car accesories						
1169450206	77.6832798	12.9124615	MK Retail Parking						
1170262388	77.7405826	12.9558969	Ramagondanahalli						
1174025197	77.6842667	12.9300616	HDFC Bank						
1175640008	77.5980775	12.9939483	Bangalore Cantonment						
1176722296	77.569337	12.9999049	8th Cross Margosa Road						
1176722303	77.5685062	12.9993806	Villa Pottipati						
1176722324	77.5701799	13.0008128	Ubhaya Vedanta Pravarthana Sabha						
1176722415	77.5701799	13.0058358	Beagles Basketball Club						
1176722420	77.570255	13.0016752	Krishna Temple						
1176722427	77.5701424	13.000358	Mahaganapathi Temple						
1176750427	77.5742462	12.9987847	Dattatreya Temple						
1177155562	77.6518589	12.9910105	Baiyyappanahalli						
1177192092	77.6745544	13.00061	Krishnarajapuram						
1177705836	77.7614444	12.9960258	Whitefield						
1184210624	77.5703925	13.020177	swimming pool entrance						
1184210690	77.5705308	13.0206172	swimming pool end point						
1184210712	77.5697355	13.0134028	KSCST library						
1184210770	77.5716116	13.014365	Medicinal plant garden						
1184210774	77.571374	13.0144226	parking for high voltage engineeering						
1185581625	77.5690556	13.0149709	Parking- Canteeen						
1185581631	77.5704427	13.016567	parking near material Research Center(two-whwwlers)						
1185581642	77.5703767	13.0169236	Parking Near Material REsearch Centre						
1185581645	77.570063	13.0148297	parking						
1185581653	77.5688088	13.0173911	parking near silver oak marg						
1185581661	77.5687498	13.0155798	Society of biological chemist						
1185581667	77.5702515	13.0187044	parking						
1185581670	77.5684218	13.0179157	Parking near BSNL						
1185685861	77.569789	13.0154677	73						
1185685864	77.5704635	13.0155317	54						
1185751513	77.6412624	12.9736478	Metro						
1185751529	77.6411995	12.9746379	Bata						
1185751530	77.6411643	12.9748234	Unilet						
1185751531	77.6412534	12.9737115	Woodlands						
1185751534	77.6412026	12.9763609	Reliance Footprint						
1185757004	77.6411086	12.9740564	Indiranagar 6th main						
1186831410	77.69923	12.9951629	Presidency Hospital						
1186888623	77.5690713	13.0187524	Parking- Mathematics Department						
1186888625	77.5698946	13.0167662	Parking- Chemical Engineering						
1186888702	77.5679894	13.0150817	Centre for Product Design and Manufacturing						
1186888732	77.5680093	13.0154687	Microbiology and Cell biology						
1186888742	77.5690741	13.0187658	128						
1186888766	77.571193	13.0188661	133						
1186904262	77.747755	12.9637486	Sanctuary						
1192792025	77.6916113	12.8162443	Bommasandra						
1196677392	77.699799	12.949723	ICICI Bank						
1198183529	77.7612995	12.9968841	Punjab National Bank ATM						
1211577592	77.5960134	12.8816224	Hulimavu Gate						
1212309366	77.6347274	12.9713009	IDBI						
1223057432	77.5689086	13.0130125	ANCF						
1228960966	77.4974982	12.90306	BGS Global Hospital						
1228960967	77.4974982	12.9022641	BGS Public School						
1232462349	77.5980764	12.9807122	Cubbon Park (u/c)						
1232686162	77.5991612	12.9766396	Mahatma Gandhi Circle						
1232686174	77.5988462	12.9815161	CSI Women's House	 Vishranthi Nilaya					
1232740569	77.6337669	12.9743818	Easwara Layout						
1232740597	77.6410225	12.9736235	Indiranagar 6th main						
1232740599	77.6322716	12.9764755	LBS Nagar						
1232839896	77.5677841	13.0413594	Dollar Colony						
1232882583	77.5736828	13.046814	Nagashettyhalli						
1232907904	77.5900741	13.0429541	Hebbal BIAS						
1232907961	77.5861978	13.0424763	Hebbal						
1232919267	77.5782305	13.0419934	Bhoopasandra						
1232953293	77.6102933	12.9735532	Mayohall						
